county_name,fips_code,state_name,avgCasePerCapita,count
Gwinnett County,13135,Georgia,191.284536945813,812
Haakon County,46055,South Dakota,118.483410098522,812
Habersham County,13137,Georgia,189.179384236453,812
Haines Borough,2100,Alaska,180.494168719212,812
Hale County,1065,Alabama,272.077477832512,812
Hale County,48189,Texas,167.442857142857,812
Halifax County,37083,North Carolina,239.060555418719,812
Halifax County,51083,Virginia,176.42165270936,812
Hall County,13139,Georgia,224.644163793103,812
Hall County,31079,Nebraska,111.117056650246,812
Hall County,48191,Texas,256.318839901478,812
Hamblen County,47063,Tennessee,260.508916256158,812
Hamilton County,12047,Florida,220.877647783251,812
Hamilton County,17065,Illinois,211.420236453202,812
Hamilton County,18057,Indiana,208.683495073892,812
Hamilton County,19079,Iowa,194.978582512315,812
Hamilton County,20075,Kansas,92.7404482758621,812
Hamilton County,31081,Nebraska,76.8977647783251,812
Hamilton County,36041,New York,136.510990147783,812
Hamilton County,39061,Ohio,197.839656403941,812
Hamilton County,47065,Tennessee,233.950773399015,812
Hamilton County,48193,Texas,181.213933497537,812
Hamlin County,46057,South Dakota,187.76592364532,812
Hampden County,25013,Massachusetts,246.084651477833,812
Hampshire County,25015,Massachusetts,149.228958128079,812
Hampshire County,54027,West Virginia,211.509163793103,812
Hampton City,51650,Virginia,176.874426108374,812
Hampton County,45049,South Carolina,219.383791871921,812
Hancock County,13141,Georgia,139.36046182266,812
Hancock County,17067,Illinois,207.359443349754,812
Hancock County,18059,Indiana,227.714660098522,812
Hancock County,19081,Iowa,213.623004926108,812
Hancock County,21091,Kentucky,228.034431034483,812
Hancock County,23009,Maine,114.565834975369,812
Hancock County,28045,Mississippi,219.485987684729,812
Hancock County,39063,Ohio,193.136373152709,812
Hancock County,47067,Tennessee,239.794321428571,812
Hancock County,54029,West Virginia,197.625642857143,812
Hand County,46059,South Dakota,109.41332635468,812
Hanover County,51085,Virginia,173.529831280788,812
Hansford County,48195,Texas,272.765323891626,812
Hanson County,46061,South Dakota,104.107369458128,812
Haralson County,13143,Georgia,152.287375615764,812
Hardee County,12049,Florida,276.091209359606,812
Hardeman County,47069,Tennessee,256.993341133005,812
Hardeman County,48197,Texas,84.2310738916256,812
Hardin County,17069,Illinois,196.702705665025,812
Hardin County,19083,Iowa,205.520131773399,812
Hardin County,21093,Kentucky,252.192348522168,812
Hardin County,39065,Ohio,190.224102216749,812
Hardin County,47071,Tennessee,291.986016009852,812
Hardin County,48199,Texas,179.146762315271,812
Harding County,35021,New Mexico,28.3743842364532,812
Harding County,46063,South Dakota,68.0281120689655,812
Hardy County,54031,West Virginia,252.500560344828,812
Harford County,24025,Maryland,58.5614445812808,812
Harlan County,21095,Kentucky,302.361,812
Harlan County,31083,Nebraska,32.427789408867,812
Harmon County,40057,Oklahoma,102.959949507389,812
Harnett County,37085,North Carolina,209.056929802956,812
Harney County,41025,Oregon,168.212631773399,812
Harper County,20077,Kansas,243.111056650246,812
Harper County,40059,Oklahoma,121.81700862069,812
Harris County,13145,Georgia,146.150253694581,812
Harris County,48201,Texas,186.288615763547,812
Harrison County,18061,Indiana,228.590155172414,812
Harrison County,19085,Iowa,200.766333743842,812
Harrison County,21097,Kentucky,279.600853448276,812
Harrison County,28047,Mississippi,221.979098522167,812
Harrison County,29081,Missouri,173.168752463054,812
Harrison County,39067,Ohio,175.885630541872,812
Harrison County,48203,Texas,171.623285714286,812
Harrison County,54033,West Virginia,253.567564039409,812
Harrisonburg City,51660,Virginia,214.513737684729,812
Hart County,13147,Georgia,154.15122044335,812
Hart County,21099,Kentucky,238.146993842365,812
Hartford County,9003,Connecticut,171.72093226601,812
Hartley County,48205,Texas,174.149742610837,812
Harvey County,20079,Kansas,238.722174876847,812
Haskell County,20081,Kansas,177.994142857143,812
Haskell County,40061,Oklahoma,179.038134236453,812
Haskell County,48207,Texas,106.262200738916,812
Hatillo Municipio,72065,Puerto Rico,105.32885591133,812
Hawaii County,15001,Hawaii,112.458363300493,812
Hawkins County,47073,Tennessee,251.796726600985,812
Hayes County,31085,Nebraska,8.81570566502463,812
Hays County,48209,Texas,224.965245073892,812
Haywood County,37087,North Carolina,178.170933497537,812
Haywood County,47075,Tennessee,299.512141625616,812
Heard County,13149,Georgia,140.391830049261,812
Hemphill County,48211,Texas,238.17907635468,812
Hempstead County,5057,Arkansas,176.796176108374,812
Henderson County,17071,Illinois,131.213387931034,812
Henderson County,21101,Kentucky,262.349875615764,812
Henderson County,37089,North Carolina,182.748328817734,812
Henderson County,47077,Tennessee,276.588807881773,812
Henderson County,48213,Texas,159.642907635468,812
Hendricks County,18063,Indiana,206.061040640394,812
Hendry County,12051,Florida,239.33628817734,812
Hennepin County,27053,Minnesota,203.438790640394,812
Henrico County,51087,Virginia,168.29457635468,812
Henry County,1067,Alabama,223.908158866995,812
Henry County,13151,Georgia,212.236945812808,812
Henry County,17073,Illinois,221.74439408867,812
Henry County,18065,Indiana,231.86247044335,812
Henry County,19087,Iowa,233.449464285714,812
Henry County,21103,Kentucky,246.038112068966,812
Henry County,29083,Missouri,223.044980295566,812
Henry County,39069,Ohio,202.076073891626,812
Henry County,47079,Tennessee,218.491818965517,812
Henry County,51089,Virginia,199.107080049261,812
Herkimer County,36043,New York,193.986751231527,812
Hernando County,12053,Florida,186.895312807882,812
Hertford County,37091,North Carolina,168.191357142857,812
Hettinger County,38041,North Dakota,223.83334729064,812
Hickman County,21105,Kentucky,131.194213054187,812
Hickman County,47081,Tennessee,230.21310591133,812
Hickory County,29085,Missouri,153.657009852217,812
Hidalgo County,35023,New Mexico,186.283880541872,812
Hidalgo County,48215,Texas,201.862770935961,812
Highland County,39071,Ohio,209.243493842365,812
Highland County,51091,Virginia,70.9112179802956,812
Highlands County,12055,Florida,195.905080049261,812
Hill County,30041,Montana,230.892650246305,812
Hill County,48217,Texas,207.691873152709,812
Hillsborough County,12057,Florida,220.246667487685,812
Hillsborough County,33011,New Hampshire,201.180770935961,812
Hillsdale County,26059,Michigan,193.93077955665,812
Hinds County,28049,Mississippi,193.944275862069,812
Hinsdale County,8053,Colorado,39.4989778325123,812
Hitchcock County,31087,Nebraska,54.2638756157636,812
Hocking County,39073,Ohio,198.680927339901,812
Hockley County,48219,Texas,285.780003694581,812
Hodgeman County,20083,Kansas,107.226608374384,812
Hoke County,37093,North Carolina,229.219603448276,812
Holmes County,12059,Florida,232.638506157636,812
Holmes County,28051,Mississippi,216.903717980296,812
Holmes County,39075,Ohio,97.9534889162562,812
Holt County,29087,Missouri,159.402072660099,812
Holt County,31089,Nebraska,68.6288448275862,812
Honolulu County,15003,Hawaii,148.142049261084,812
Hood County,48221,Texas,186.494160098522,812
Hood River County,41027,Oregon,126.628931034483,812
Hooker County,31091,Nebraska,11.3762770935961,812
Hoonah-Angoon Census Area,2105,Alaska,144.251495073892,812
Hopewell City,51670,Virginia,230.578582512315,812
Hopkins County,21107,Kentucky,287.104607142857,812
Hopkins County,48223,Texas,165.906137931035,812
Hormigueros Municipio,72067,Puerto Rico,82.9721416256158,812
Horry County,45051,South Carolina,234.479890394089,812
Hot Spring County,5059,Arkansas,284.004993842365,812
Hot Springs County,56017,Wyoming,192.138320197044,812
Houghton County,26061,Michigan,186.113002463054,812
Houston County,1069,Alabama,208.849688423645,812
Houston County,13153,Georgia,214.459193349754,812
Houston County,27055,Minnesota,204.294428571429,812
Houston County,47083,Tennessee,263.860052955665,812
Houston County,48225,Texas,151.544108374384,812
Howard County,5061,Arkansas,238.320363300493,812
Howard County,18067,Indiana,265.181746305419,812
Howard County,19089,Iowa,177.440481527094,812
Howard County,24027,Maryland,52.9096527093596,812
Howard County,29089,Missouri,176.768035714286,812
Howard County,31093,Nebraska,58.3948362068966,812
Howard County,48227,Texas,157.236041871921,812
Howell County,29091,Missouri,192.282411330049,812
Hubbard County,27057,Minnesota,193.241615763547,812
Hudson County,34017,New Jersey,220.733688423645,812
Hudspeth County,48229,Texas,142.938807881773,812
Huerfano County,8055,Colorado,156.061301724138,812
Hughes County,40063,Oklahoma,158.821501231527,812
Hughes County,46065,South Dakota,206.041527093596,812
Humacao Municipio,72069,Puerto Rico,120.026061576355,812
Humboldt County,6023,California,126.273357142857,812
Humboldt County,19091,Iowa,222.481433497537,812
Humboldt County,32013,Nevada,119.201527093596,812
Humphreys County,28053,Mississippi,196.427362068966,812
Humphreys County,47085,Tennessee,221.829960591133,812
Hunt County,48231,Texas,137.237450738916,812
Hunterdon County,34019,New Jersey,171.225157635468,812
Huntingdon County,42061,Pennsylvania,217.956052955665,812
Huntington County,18069,Indiana,268.49111453202,812
Huron County,26063,Michigan,219.306525862069,812
Huron County,39077,Ohio,213.271495073892,812
Hutchinson County,46067,South Dakota,185.649615763547,812
Hutchinson County,48233,Texas,271.038225369458,812
Hyde County,37095,North Carolina,196.141334975369,812
Hyde County,46069,South Dakota,117.946400246305,812
Iberia Parish,22045,Louisiana,223.553109605911,812
Iberville Parish,22047,Louisiana,224.956082512315,812
Ida County,19093,Iowa,209.916100985222,812
Idaho County,16049,Idaho,146.804969211823,812
Imperial County,6025,California,315.800736453202,812
Independence County,5063,Arkansas,238.781124384236,812
Indian River County,12061,Florida,175.497027093596,812
Indiana County,42063,Pennsylvania,177.836298029557,812
Ingham County,26065,Michigan,188.57643226601,812
Inyo County,6027,California,210.886794334975,812
Ionia County,26067,Michigan,219.10397044335,812
Iosco County,26069,Michigan,160.534230295567,812
Iowa County,19095,Iowa,188.206589901478,812
Iowa County,55049,Wisconsin,186.502676108374,812
Iredell County,37097,North Carolina,229.106619458128,812
Irion County,48235,Texas,153.219290640394,812
Iron County,26071,Michigan,196.358800492611,812
Iron County,29093,Missouri,175.357298029557,812
Iron County,49021,Utah,83.9807179802956,812
Iron County,55051,Wisconsin,197.040002463054,812
Iroquois County,17075,Illinois,225.462040640394,812
Irwin County,13155,Georgia,155.026443349754,812
Isabela Municipio,72071,Puerto Rico,130.790520935961,812
Isabella County,26073,Michigan,190.689993842365,812
Isanti County,27059,Minnesota,211.80106773399,812
Island County,53029,Washington,100.765905172414,812
Isle of Wight County,51093,Virginia,166.56428817734,812
Issaquena County,28055,Mississippi,81.7615233990148,812
Itasca County,27061,Minnesota,209.384160098522,812
Itawamba County,28057,Mississippi,269.166891625616,812
Izard County,5065,Arkansas,237.594642857143,812
Jack County,48237,Texas,134.537599753695,812
Jackson County,1071,Alabama,249.742866995074,812
Jackson County,5067,Arkansas,307.38457635468,812
Jackson County,8057,Colorado,14.2439568965517,812
Jackson County,12063,Florida,275.460469211823,812
Jackson County,13157,Georgia,250.070337438424,812
Jackson County,17077,Illinois,235.695825123153,812
Jackson County,18071,Indiana,242.607849753695,812
Jackson County,19097,Iowa,200.044701970443,812
Jackson County,20085,Kansas,245.351685960591,812
Jackson County,21109,Kentucky,269.108391625616,812
Jackson County,26075,Michigan,213.841017241379,812
Jackson County,27063,Minnesota,173.496981527094,812
Jackson County,28059,Mississippi,221.315959359606,812
Jackson County,29095,Missouri,256.924078817734,812
Jackson County,37099,North Carolina,182.828713054187,812
Jackson County,39079,Ohio,234.036878078818,812
Jackson County,40065,Oklahoma,227.13717364532,812
Jackson County,41029,Oregon,166.410315270936,812
Jackson County,46071,South Dakota,117.554858374384,812
Jackson County,47087,Tennessee,223.453299261084,812
Jackson County,48239,Texas,181.550134236453,812
Jackson County,54035,West Virginia,204.768943349754,812
Jackson County,55053,Wisconsin,228.491463054187,812
Jackson Parish,22049,Louisiana,219.013795566503,812
James City County,51095,Virginia,166.605337438424,812
Jasper County,13159,Georgia,177.024969211823,812
Jasper County,17079,Illinois,228.415603448276,812
Jasper County,18073,Indiana,229.624272167488,812
Jasper County,19099,Iowa,198.60425862069,812
Jasper County,28061,Mississippi,248.425256157635,812
Jasper County,29097,Missouri,245.604024630542,812
Jasper County,45053,South Carolina,165.787061576355,812
Jasper County,48241,Texas,144.310751231527,812
Jay County,18075,Indiana,197.992890394089,812
Jayuya Municipio,72073,Puerto Rico,104.109302955665,812
Jeff Davis County,13161,Georgia,213.901948275862,812
Jeff Davis County,48243,Texas,44.4086243842365,812
Jefferson County,1073,Alabama,241.617725369458,812
Jefferson County,5069,Arkansas,239.381481527094,812
Jefferson County,8059,Colorado,180.322860837438,812
Jefferson County,12065,Florida,229.880392857143,812
Jefferson County,13163,Georgia,194.549545566502,812
Jefferson County,16051,Idaho,171.999871921182,812
Jefferson County,17081,Illinois,252.165027093596,812
Jefferson County,18077,Indiana,245.325748768473,812
Jefferson County,19101,Iowa,155.793764778325,812
Jefferson County,20087,Kansas,209.016205665025,812
Jefferson County,21111,Kentucky,252.589185960591,812
Jefferson County,28063,Mississippi,154.813009852217,812
Jefferson County,29099,Missouri,206.761929802956,812
Jefferson County,30043,Montana,171.099729064039,812
Jefferson County,31095,Nebraska,70.402933497537,812
Jefferson County,36045,New York,157.274972906404,812
Jefferson County,39081,Ohio,192.789392857143,812
Jefferson County,40067,Oklahoma,159.121805418719,812
Jefferson County,41031,Oregon,250.226057881773,812
Jefferson County,42065,Pennsylvania,176.375657635468,812
Jefferson County,47089,Tennessee,247.469269704434,812
Jefferson County,48245,Texas,160.65147044335,812
Jefferson County,53031,Washington,74.2753756157636,812
Jefferson County,54037,West Virginia,213.087424876847,812
Jefferson County,55055,Wisconsin,217.61254679803,812
Jefferson Davis County,28065,Mississippi,206.39809729064,812
Jefferson Davis Parish,22053,Louisiana,179.095142857143,812
Jefferson Parish,22051,Louisiana,216.099630541872,812
Jenkins County,13165,Georgia,130.732655172414,812
Jennings County,18079,Indiana,211.613077586207,812
Jerauld County,46073,South Dakota,109.69339408867,812
Jerome County,16053,Idaho,210.800376847291,812
Jersey County,17083,Illinois,241.265716748769,812
Jessamine County,21113,Kentucky,240.003837438424,812
Jewell County,20089,Kansas,195.786710591133,812
Jim Hogg County,48247,Texas,402.804093596059,812
Jim Wells County,48249,Texas,238.657419950739,812
Jo Daviess County,17085,Illinois,158.680548029557,812
Johnson County,5071,Arkansas,216.830890394089,812
Johnson County,13167,Georgia,184.556656403941,812
Johnson County,17087,Illinois,299.872935960591,812
Johnson County,18081,Indiana,230.24943226601,812
Johnson County,19103,Iowa,194.159068965517,812
Johnson County,20091,Kansas,208.07190270936,812
Johnson County,21115,Kentucky,230.508908866995,812
Johnson County,29101,Missouri,192.950312807882,812
Johnson County,31097,Nebraska,93.5727561576355,812
Johnson County,47091,Tennessee,245.530009852217,812
Johnson County,48251,Texas,211.87572044335,812
Johnson County,56019,Wyoming,173.78459729064,812
Johnston County,37101,North Carolina,243.750454433498,812
Johnston County,40069,Oklahoma,225.941070197044,812
Jones County,13169,Georgia,146.758964285714,812
Jones County,19105,Iowa,221.848784482759,812
Jones County,28067,Mississippi,267.571125615764,812
Jones County,37103,North Carolina,183.205834975369,812
Jones County,46075,South Dakota,27.276354679803,812
Jones County,48253,Texas,195.181353448276,812
Josephine County,41033,Oregon,160.344733990148,812
Juab County,49023,Utah,197.790390394089,812
Juana Díaz Municipio,72075,Puerto Rico,104.221833743842,812
Judith Basin County,30045,Montana,28.0422463054187,812
Juncos Municipio,72077,Puerto Rico,129.501604679803,812
Juneau City and Borough,2110,Alaska,222.544566502463,812
Juneau County,55057,Wisconsin,244.381087438424,812
Juniata County,42067,Pennsylvania,160.780362068966,812
Kalamazoo County,26077,Michigan,192.195831280788,812
Kalawao County,15005,Hawaii,0,812
Kalkaska County,26079,Michigan,161.235966748768,812
Kanabec County,27065,Minnesota,178.129305418719,812
Kanawha County,54039,West Virginia,227.928352216749,812
Kandiyohi County,27067,Minnesota,266.580466748768,812
Kane County,17089,Illinois,204.493626847291,812
Kane County,49025,Utah,62.2322426108374,812
Kankakee County,17091,Illinois,226.187257389163,812
Karnes County,48255,Texas,313.719304187192,812
Kauai County,15007,Hawaii,140.179410098522,812
Kaufman County,48257,Texas,223.833753694581,812
Kay County,40071,Oklahoma,240.769811576355,812
Kearney County,31099,Nebraska,78.3664642857143,812
Kearny County,20093,Kansas,244.412251231527,812
Keith County,31101,Nebraska,64.1056293103448,812
Kemper County,28069,Mississippi,174.287208128079,812
Kenai Peninsula Borough,2122,Alaska,259.403545566503,812
Kendall County,17093,Illinois,207.24581773399,812
Kendall County,48259,Texas,147.06871182266,812
Kenedy County,48261,Texas,0,812
Kennebec County,23011,Maine,161.926525862069,812
Kenosha County,55059,Wisconsin,224.27082635468,812
Kent County,10001,Delaware,239.389129310345,812
Kent County,24029,Maryland,56.1168522167488,812
Kent County,26081,Michigan,218.352348522168,812
Kent County,44003,Rhode Island,254.416059113301,812
Kent County,48263,Texas,63.1925369458128,812
Kenton County,21117,Kentucky,216.190178571429,812
Keokuk County,19107,Iowa,157.336418719212,812
Kern County,6029,California,227.736375615764,812
Kerr County,48265,Texas,157.157858374384,812
Kershaw County,45055,South Carolina,277.279094827586,812
Ketchikan Gateway Borough,2130,Alaska,235.630007389163,812
Kewaunee County,55061,Wisconsin,240.338827586207,812
Keweenaw County,26083,Michigan,134.036272167488,812
Keya Paha County,31103,Nebraska,0,812
Kidder County,38043,North Dakota,102.743130541872,812
Kimball County,31105,Nebraska,82.7008497536946,812
Kimble County,48267,Texas,99.9249248768473,812
King and Queen County,51097,Virginia,109.285997536946,812
King County,48269,Texas,41.2018300492611,812
King County,53033,Washington,145.802519704434,812
King George County,51099,Virginia,155.982996305419,812
King William County,51101,Virginia,178.545588669951,812
Kingfisher County,40073,Oklahoma,222.635713054187,812
Kingman County,20095,Kansas,216.739832512315,812
Kings County,6031,California,310.692060344828,812
Kings County,36047,New York,235.647591133005,812
Kingsbury County,46077,South Dakota,201.771912561576,812
Kinney County,48271,Texas,137.257988916256,812
Kiowa County,8061,Colorado,110.977587438424,812
Kiowa County,20097,Kansas,175.498833743842,812
Kiowa County,40075,Oklahoma,176.894118226601,812
Kit Carson County,8063,Colorado,172.209052955665,812
Kitsap County,53035,Washington,124.994493842365,812
Kittitas County,53037,Washington,149.982451970443,812
Kittson County,27069,Minnesota,176.763390394089,812
Klamath County,41035,Oregon,177.537136699507,812
Kleberg County,48273,Texas,199.589268472906,812
Klickitat County,53039,Washington,127.952503694581,812
Knott County,21119,Kentucky,237.829623152709,812
Knox County,17095,Illinois,215.719830049261,812
Knox County,18083,Indiana,250.13860591133,812
Knox County,21121,Kentucky,317.176064039409,812
Knox County,23013,Maine,127.323681034483,812
Knox County,29103,Missouri,169.222219211823,812
Knox County,31107,Nebraska,82.239762315271,812
Knox County,39083,Ohio,180.628706896552,812
Knox County,47093,Tennessee,233.510002463054,812
Knox County,48275,Texas,70.3825837438424,812
Kodiak Island Borough,2150,Alaska,320.274726600985,812
Koochiching County,27071,Minnesota,180.655540640394,812
Kootenai County,16055,Idaho,217.888373152709,812
Kosciusko County,18085,Indiana,213.536415024631,812
Kossuth County,19109,Iowa,213.050125615764,812
Kusilvak Census Area,2158,Alaska,408.045193349754,812
La Crosse County,55063,Wisconsin,253.417034482759,812
La Paz County,4012,Arizona,206.176344827586,812
La Plata County,8067,Colorado,193.904019704434,812
La Salle County,48283,Texas,257.867353448276,812
Labette County,20099,Kansas,285.28893226601,812
Lac qui Parle County,27073,Minnesota,209.562282019704,812
Lackawanna County,42069,Pennsylvania,178.80678817734,812
Laclede County,29105,Missouri,193.811323891626,812
Lafayette County,5073,Arkansas,142.320949507389,812
Lafayette County,12067,Florida,267.274454433498,812
Lafayette County,28071,Mississippi,242.365880541872,812
Lafayette County,29107,Missouri,203.701985221675,812
Lafayette County,55065,Wisconsin,179.582011083744,812
Lafayette Parish,22055,Louisiana,209.44375862069,812
Lafourche Parish,22057,Louisiana,231.501447044335,812
LaGrange County,18087,Indiana,124.526805418719,812
Lajas Municipio,72079,Puerto Rico,81.2046908866995,812
Lake and Peninsula Borough,2164,Alaska,342.924616995074,812
Lake County,6033,California,154.565378078818,812
Lake County,8065,Colorado,166.32513546798,812
Lake County,12069,Florida,200.751525862069,812
Lake County,17097,Illinois,185.614242610837,812
Lake County,18089,Indiana,188.596060344828,812
Lake County,26085,Michigan,123.433236453202,812
Lake County,27075,Minnesota,151.183509852217,812
Lake County,30047,Montana,183.629278325123,812
Lake County,39085,Ohio,183.093612068966,812
Lake County,41037,Oregon,133.215907635468,812
Lake County,46079,South Dakota,148.453068965517,812
Lake County,47095,Tennessee,315.131199507389,812
Lake of the Woods County,27077,Minnesota,124.469881773399,812
Lamar County,1075,Alabama,223.717777093596,812
Lamar County,13171,Georgia,211.458316502463,812
Lamar County,28073,Mississippi,235.625811576355,812
Lamar County,48277,Texas,164.858998768473,812
Lamb County,48279,Texas,282.086846059113,812
Lamoille County,50015,Vermont,128.027933497537,812
LaMoure County,38045,North Dakota,177.271732758621,812
Lampasas County,48281,Texas,217.046011083744,812
Lancaster County,31109,Nebraska,85.5878399014778,812
Lancaster County,42071,Pennsylvania,191.05454679803,812
Lancaster County,45057,South Carolina,220.098439655172,812
Lancaster County,51103,Virginia,129.436360837438,812
Lander County,32015,Nevada,155.565988916256,812
Lane County,20101,Kansas,73.5707068965517,812
Lane County,41039,Oregon,129.359853448276,812
Langlade County,55067,Wisconsin,227.02611453202,812
Lanier County,13173,Georgia,170.615493842365,812
Lapeer County,26087,Michigan,198.867307881773,812
LaPorte County,18091,Indiana,199.471996305419,812
Laramie County,56021,Wyoming,226.140578817734,812
Lares Municipio,72081,Puerto Rico,113.437873152709,812
Larimer County,8069,Colorado,185.99354679803,812
Larue County,21123,Kentucky,214.050332512315,812
Las Animas County,8071,Colorado,204.64607635468,812
Las Marías Municipio,72083,Puerto Rico,85.9132598522168,812
Las Piedras Municipio,72085,Puerto Rico,111.724960591133,812
LaSalle County,17099,Illinois,229.352642857143,812
LaSalle Parish,22059,Louisiana,221.587150246305,812
Lassen County,6035,California,274.498451970443,812
Latah County,16057,Idaho,142.355806650246,812
Latimer County,40077,Oklahoma,181.825380541872,812
Lauderdale County,1077,Alabama,223.746438423645,812
Lauderdale County,28075,Mississippi,217.748931034483,812
Lauderdale County,47097,Tennessee,256.024841133005,812
Laurel County,21125,Kentucky,278.972412561576,812
Laurens County,13175,Georgia,246.497083743842,812
Laurens County,45059,South Carolina,236.678450738916,812
Lavaca County,48285,Texas,178.068514778325,812
Lawrence County,1079,Alabama,198.426838669951,812
Lawrence County,5075,Arkansas,270.791857142857,812
Lawrence County,17101,Illinois,296.138350985222,812
Lawrence County,18093,Indiana,224.242687192118,812
Lawrence County,21127,Kentucky,250.180814039409,812
Lawrence County,28077,Mississippi,234.142763546798,812
Lawrence County,29109,Missouri,174.292153940887,812
Lawrence County,39087,Ohio,258.296985221675,812
Lawrence County,42073,Pennsylvania,190.527240147783,812
Lawrence County,46081,South Dakota,215.064540640394,812
Lawrence County,47099,Tennessee,276.958285714286,812
Le Flore County,40079,Oklahoma,214.097439655172,812
Le Sueur County,27079,Minnesota,190.422623152709,812
Lea County,35025,New Mexico,231.959272167488,812
Leake County,28079,Mississippi,237.841594827586,812
Leavenworth County,20103,Kansas,203.330466748768,812
Lebanon County,42075,Pennsylvania,222.126172413793,812
Lee County,1081,Alabama,197.205859605911,812
Lee County,5077,Arkansas,266.467091133005,812
Lee County,12071,Florida,214.283802955665,812
Lee County,13177,Georgia,204.311448275862,812
Lee County,17103,Illinois,219.613187192118,812
Lee County,19111,Iowa,198.693842364532,812
Lee County,21129,Kentucky,326.039456896552,812
Lee County,28081,Mississippi,268.609131773399,812
Lee County,37105,North Carolina,222.107045566502,812
Lee County,45061,South Carolina,213.058294334975,812
Lee County,48287,Texas,202.2921908867,812
Lee County,51105,Virginia,226.036687192118,812
Leelanau County,26089,Michigan,136.11825,812
Leflore County,28083,Mississippi,219.724199507389,812
Lehigh County,42077,Pennsylvania,208.84488546798,812
Lemhi County,16059,Idaho,115.865100985222,812
Lenawee County,26091,Michigan,213.828205665025,812
Lenoir County,37107,North Carolina,242.092400246305,812
Leon County,12073,Florida,252.13453817734,812
Leon County,48289,Texas,176.294338669951,812
Leslie County,21131,Kentucky,310.780735221675,812
Letcher County,21133,Kentucky,278.600646551724,812
Levy County,12075,Florida,212.151582512315,812
Lewis and Clark County,30049,Montana,217.638593596059,812
Lewis County,16061,Idaho,221.052384236453,812
Lewis County,21135,Kentucky,285.983312807882,812
Lewis County,29111,Missouri,230.596396551724,812
Lewis County,36049,New York,199.092811576355,812
Lewis County,47101,Tennessee,242.591151477833,812
Lewis County,53041,Washington,186.64485591133,812
Lewis County,54041,West Virginia,282.398831280788,812
Lexington City,51678,Virginia,313.455540640394,812
Lexington County,45063,South Carolina,275.983683497537,812
Liberty County,12077,Florida,240.423445812808,812
Liberty County,13179,Georgia,171.611949507389,812
Liberty County,30051,Montana,88.9524113300493,812
Liberty County,48291,Texas,176.307782019704,812
Licking County,39089,Ohio,203.002599753695,812
Limestone County,1083,Alabama,216.483092364532,812
Limestone County,48293,Texas,181.394997536946,812
Lincoln County,5079,Arkansas,314.009145320197,812
Lincoln County,8073,Colorado,309.685543103448,812
Lincoln County,13181,Georgia,149.35043226601,812
Lincoln County,16063,Idaho,144.703277093596,812
Lincoln County,20105,Kansas,137.413825123153,812
Lincoln County,21137,Kentucky,221.051799261084,812
Lincoln County,23015,Maine,126.953863300493,812
Lincoln County,27081,Minnesota,156.173967980296,812
Lincoln County,28085,Mississippi,207.581497536946,812
Lincoln County,29113,Missouri,220.522072660099,812
Lincoln County,30053,Montana,198.56054679803,812
Lincoln County,31111,Nebraska,95.1281884236453,812
Lincoln County,32017,Nevada,76.6764014778325,812
Lincoln County,35027,New Mexico,226.245581280788,812
Lincoln County,37109,North Carolina,242.556965517241,812
Lincoln County,40081,Oklahoma,191.711722906404,812
Lincoln County,41041,Oregon,119.090512315271,812
Lincoln County,46083,South Dakota,217.572214285714,812
Lincoln County,47103,Tennessee,248.147368226601,812
Lincoln County,53043,Washington,162.139616995074,812
Lincoln County,54043,West Virginia,231.141415024631,812
Lincoln County,55069,Wisconsin,215.491575123153,812
Lincoln County,56023,Wyoming,167.830514778325,812
Lincoln Parish,22061,Louisiana,211.094848522168,812
Linn County,19113,Iowa,197.986492610837,812
Linn County,20107,Kansas,236.024709359606,812
Linn County,29115,Missouri,173.612253694581,812
Linn County,41043,Oregon,175.51128817734,812
Lipscomb County,48295,Texas,140.90371182266,812
Litchfield County,9005,Connecticut,152.064732758621,812
Little River County,5081,Arkansas,219.231717980296,812
Live Oak County,48297,Texas,143.62264408867,812
Livingston County,17105,Illinois,256.755833743842,812
Livingston County,21139,Kentucky,216.582153940887,812
Livingston County,26093,Michigan,206.680650246305,812
Livingston County,29117,Missouri,206.893641625616,812
Livingston County,36051,New York,158.205253694581,812
Livingston Parish,22063,Louisiana,215.237556650246,812
Llano County,48299,Texas,149.975640394089,812
Loíza Municipio,72087,Puerto Rico,100.887600985222,812
Logan County,5083,Arkansas,201.102769704434,812
Logan County,8075,Colorado,280.428071428571,812
Logan County,17107,Illinois,284.781512315271,812
Logan County,20109,Kansas,231.275024630542,812
Logan County,21141,Kentucky,263.486448275862,812
Logan County,31113,Nebraska,26.5074679802956,812
Logan County,38047,North Dakota,103.115445812808,812
Logan County,39091,Ohio,190.968667487685,812
Logan County,40083,Oklahoma,193.030988916256,812
Logan County,54045,West Virginia,255.867169950739,812
Long County,13183,Georgia,113.449838669951,812
Lonoke County,5085,Arkansas,233.109706896552,812
Lorain County,39093,Ohio,185.040086206897,812
Los Alamos County,35028,New Mexico,113.634427339901,812
Los Angeles County,6037,California,243.227751231527,812
Loudon County,47105,Tennessee,229.586836206897,812
Loudoun County,51107,Virginia,142.189167487685,812
Louisa County,19115,Iowa,180.147807881773,812
Louisa County,51109,Virginia,149.070108374384,812
Loup County,31115,Nebraska,10.9427857142857,812
Love County,40085,Oklahoma,242.185501231527,812
Loving County,48301,Texas,682.07654679803,812
